"Total";"Ano_CS";"X";"Y";"tmean_15";"tseas_15";"pr_15";"prseas_15";"slope_15";"linear_infrastr_15";"forest_15";"water_15";"shrub_15";"bare_15";"for_shr_bare_15";"settle_med_15";"settle_low_15";"for_shr_grass_15";"for_shr_crop_15";"for_shr_agric_15";"mosaic_low_15";"grass_low_15";"crop_high_15";"grass_med_15";"grass_high_15";"mosaic_med_15";"ext_perm_crop_15";"crop_low_15";"int_perm_crop_15";"elev_60";"water_60";"shrub_60";"for_shr_bare_60";"settle_med_60";"settle_low_60";"for_shr_agric_60";"mosaic_low_60";"crop_high_60";"grass_med_60";"grass_high_60";"mosaic_med_60";"ext_perm_crop_60";"crop_low_60";"mosaic_high_60";"geometry"
20;2016;-6,94116028738664;37,2928764872245;0,456443738350414;-0,0447907006552602;0,187502804688;1,28325718393334;-0,752065997096974;1,43971158050338;0,147964250248262;0,212512413108242;0,0208540218470705;0,00099304865938431;0,00297914597815293;0,0794438927507448;0,0208540218470705;0;0,0387288977159881;0,00695134061569017;0,00297914597815293;0,00893743793445879;0,0198609731876862;0;0;0;0;0,102284011916584;0,140019860973188;-1,39714742994947;0,0691464874320965;0,1648098701777;0,00359082957370408;0,0191510910597551;0,0157444065923948;0,0609520301997974;0,00395911978639168;0,00920725531718995;0;0;0;0,0607678850934536;0,0334223368013995;0;c(-6.94116028738664, 37.2928764872245)
4;2016;-6,76587364771462;37,3725714733158;0,423924043065878;0,189054000705064;0,357195839265516;1,32264998141157;-0,672630165773968;1,15069793763047;0,188931297709924;0,0486641221374046;0,0248091603053435;0;0;0,0219465648854962;0,0295801526717557;0,0181297709923664;0,0610687022900763;0,0133587786259542;0,000954198473282443;0,00763358778625954;0,017175572519084;0;0;0;0,00286259541984733;0,195610687022901;0,173664122137405;-1,32731448352332;0,0757220348922445;0,145653130039584;0,00307872745931682;0,0217710013194546;0,0137076674974344;0,0469872452719543;0,00425157601524703;0,0163465767482774;0;0;0,000219909104236915;0,0585691247617651;0,0266090016126668;0;c(-6.76587364771462, 37.3725714733158)
23;2016;-6,76642990923489;37,2943660222302;0,425144698448768;0,0269411022892943;0,263444737668507;1,32034648823585;-0,737643007078571;1,26939653623228;0,183381088825215;0,0783190066857689;0,0448901623686724;0,0124164278892073;0,0133715377268386;0,0372492836676218;0,0315186246418338;0,00191021967526266;0,0649474689589303;0;0,000955109837631328;0,000955109837631328;0,0410697230181471;0;0;0;0,00286532951289398;0,149952244508118;0,120343839541547;-1,4054068950882;0,10330146999759;0,142019439312395;0,004739336492891;0,0235360269901197;0,0134147321069965;0,0418507510643425;0,00457868101855571;0,0205639007149169;0;0;0,000240983211502932;0,0617720298819182;0,0291589685918548;0;c(-6.76642990923489, 37.2943660222302)
8;2016;-6,85502959713367;37,3077486292214;0,453988491425495;0,0181726277402866;0,231875969107632;1,29815732819674;-0,745948388073149;1,36174465841338;0,0993314231136581;0,176695319961796;0,0181470869149952;0,000955109837631328;0,00286532951289398;0,0687679083094556;0,0171919770773639;0,00191021967526266;0,0563514804202483;0,0114613180515759;0,000955109837631328;0,00764087870105062;0,0248328557784145;0;0;0;0,00286532951289398;0,161413562559694;0,109837631327603;-1,38777994631442;0,0766837635583957;0,159421508450349;0,00369965525939628;0,0199276885562936;0,014294122593122;0,0497771798536955;0,00462456907424535;0,0158076179265114;0;0;8,40830740771883e-05;0,0570924072984108;0,0305221558900193;0;c(-6.85502959713367, 37.3077486292214)
2;2016;-6,85566598707938;37,3083820139091;0,454187980175912;0,0189054812309515;0,23214558179076;1,29807512530467;-0,7460606264351;1,35924781600382;0,0996168582375479;0,1772030651341;0,0181992337164751;0,000957854406130268;0,0028735632183908;0,0689655172413793;0,0162835249042146;0,00191570881226054;0,0565134099616858;0,0114942528735632;0,000957854406130268;0,00766283524904215;0,024904214559387;0;0;0;0,0028735632183908;0,161877394636015;0,110153256704981;-1,38785867395398;0,0768130573784284;0,159515396264513;0,00361770149756015;0,0199394245330641;0,0143025408043076;0,0497223624432105;0,00462729261315834;0,0157327948847383;0;0;8,41325929665152e-05;0,0571260306242638;0,030540131246845;0;c(-6.85566598707938, 37.3083820139091)
14;2016;-6,83616727233848;37,3823865210342;0,433205131571471;0,165511362872482;0,3398924845097;1,30273165622146;-0,666906518007292;1,17604283607633;0,163323782234957;0,0926456542502388;0,052531041069723;0;0;0,0334288443170965;0,0200573065902579;0,0210124164278892;0,0515759312320917;0,0210124164278892;0,00191021967526266;0,0191021967526266;0;0;0;0;0,00286532951289398;0,184336198662846;0,15090735434575;-1,31299625396725;0,0607253729083062;0,15151056258045;0,00280154463542061;0,0193079427576285;0,0137805709093662;0,0558794578632543;0,00393730597410464;0,0135534186416294;0;0;0;0,0545165442568335;0,0276368592413114;0;c(-6.83616727233848, 37.3823865210342)
6;2016;-6,82397983993461;37,3847853206483;0,430416489325671;0,175151761109666;0,349326983717896;1,30610163717276;-0,65977473712454;1,18445722690704;0,175572519083969;0,0763358778625954;0,0515267175572519;0;0;0,0324427480916031;0,0219465648854962;0,0181297709923664;0,0534351145038168;0,0190839694656489;0,00190839694656489;0,0209923664122137;0,00572519083969466;0;0;0;0,00286259541984733;0,183206106870229;0,150763358778626;-1,31156650560517;0,0615384615384615;0,150243902439024;0,00285178236397749;0,0195121951219512;0,0139587242026266;0,0547091932457786;0,00412757973733583;0,0135084427767355;0;0;7,5046904315197e-05;0,0550093808630394;0,0272420262664165;0;c(-6.82397983993461, 37.3847853206483)
10;2016;-6,67983254774884;37,3614605420003;0,417070275583965;0,221693006887167;0,353554181707764;1,34045627539217;-0,652819875340168;1,20598873666795;0,201904761904762;0,020952380952381;0,0276190476190476;0;0;0,0266666666666667;0,0285714285714286;0,0133333333333333;0,0552380952380952;0,00476190476190476;0,0019047619047619;0,00857142857142857;0,0171428571428571;0;0;0;0,00285714285714286;0,186666666666667;0,22952380952381;-1,35140320764701;0,0986566517405749;0,1315903510039;0,00404448938321537;0,0277336414849054;0,0143723819153546;0,0385670951899466;0,00433338148201647;0,0225335837064856;0;0;0,000216669074100823;0,0595117723530261;0,0264336270403004;0;c(-6.67983254774884, 37.3614605420003)
36;2016;-6,67857518015421;37,3623280377042;0,41689237071176;0,22445233020056;0,35487904823909;1,34065189346769;-0,653179262250766;1,20015720543311;0,20532319391635;0,0209125475285171;0,0275665399239544;0;0;0,0256653992395437;0,0285171102661597;0,0123574144486692;0,0551330798479087;0,00475285171102662;0,00190114068441065;0,00855513307984791;0,0171102661596958;0;0;0;0,00285171102661597;0,188212927756654;0,230038022813688;-1,35080135739785;0,0985569985569986;0,131529581529582;0,00396825396825397;0,0277056277056277;0,0143578643578644;0,0384559884559885;0,00432900432900433;0,0225108225108225;0;0;0,000216450216450216;0,0595238095238095;0,0264069264069264;0;c(-6.67857518015421, 37.3623280377042)
32;2016;-6,67810631303868;37,3599577090503;0,417691587224515;0,219612669333833;0,350916233168342;1,34079190606698;-0,654027536206029;1,20971782660248;0,198086124401914;0,0210526315789474;0,0277511961722488;0;0;0,0267942583732057;0,0287081339712919;0,0124401913875598;0,0555023923444976;0,00478468899521531;0,00191387559808612;0,00861244019138756;0,0172248803827751;0;0;0;0,00287081339712919;0,185645933014354;0,233492822966507;-1,35316099059543;0,0996967946866878;0,13131677736067;0,00404273751082876;0,0279382038694773;0,0143661565116951;0,0382616228703436;0,00433150447588796;0,0225238232746174;0;0;0,000216575223794398;0,0594138030609298;0,0264221773029165;0;c(-6.67810631303868, 37.3599577090503)
22;2016;-6,67932756708574;37,3624599644705;0,416710543052393;0,224606453274929;0,355619173280954;1,34041552474138;-0,651885587531643;1,20149271777993;0,206470028544244;0,0209324452901998;0,027592768791627;0;0;0,0266412940057088;0,0285442435775452;0,0133206470028544;0,055185537583254;0,00475737392959087;0,00190294957183635;0,00856327307326356;0,0171265461465271;0;0;0;0,00285442435775452;0,18744053282588;0,227402473834443;-1,35057377490993;0,0983547409438591;0,131620724491269;0,00396882667051523;0,0277096262086881;0,0144320969836917;0,0386058594313754;0,00432962909510752;0,0225140712945591;0;0;0,000216481454755376;0,0593880790878915;0,0264107374801559;0;c(-6.67932756708574, 37.3624599644705)
12;2016;-6,5285449366831;37,2905635004925;0,394756707287066;0,19764377378129;0,310817326361747;1,34701957205034;-0,755663670142595;1,17062206271354;0,256924546322827;0;0,0362941738299905;0;0;0,0334288443170965;0,0315186246418338;0,00764087870105062;0,0534861509073543;0,00955109837631328;0,00573065902578797;0,00286532951289398;0,0171919770773639;0;0;0;0,1585482330468;0,0888252148997135;0,151862464183381;-1,44913962526103;0,132981415865211;0,105575240436763;0,00426639670258153;0,0430978378769253;0,0131607491503362;0,0206088654277243;0,00354327861739822;0,0326126256417673;0;0;0,000216935425554993;0,0559693397931882;0,0251645093643792;0;c(-6.5285449366831, 37.2905635004925)
24;2016;-6,53515115964376;37,3362555909348;0,401207346572858;0,276919873730364;0,341924139156337;1,34417399628357;-0,694357935576469;1,13455309723056;0,205544933078394;0,00573613766730402;0,0152963671128107;0;0;0,0305927342256214;0,0401529636711281;0,00669216061185468;0,0430210325047801;0,0105162523900574;0,00191204588910134;0,00478011472275335;0,017208413001912;0;0;0;0,137667304015296;0,127151051625239;0,177820267686424;-1,40881175063228;0,126081495953112;0,11066145687971;0,00411666201507117;0,0385849846497349;0,0135361428970137;0,02511861568518;0,00348869662294167;0,0310493999441809;0;0;0,0002093217973765;0,055260954507396;0,0245604242255093;0;c(-6.53515115964376, 37.3362555909348)
2;2016;-6,53446561932084;37,3365116488358;0,400981723495076;0,277997843741136;0,342469328950735;1,34401773567629;-0,693374971467313;1,14069152834167;0,206106870229008;0,00477099236641221;0,0162213740458015;0;0;0,0305343511450382;0,0400763358778626;0,0066793893129771;0,0429389312977099;0,0104961832061069;0,00190839694656489;0,00477099236641221;0,017175572519084;0;0;0;0,138358778625954;0,125954198473282;0,177480916030534;-1,40887359985283;0,126002370824908;0,110452548636776;0,00411407851614253;0,0389791506868419;0,01345791785789;0,0251028519629036;0,00348650721706994;0,0310299142319225;0;0;0,000209190433024196;0,0552262743183878;0,0245450108081724;0;c(-6.53446561932084, 37.3365116488358)
2;2016;-6,5389380141659;37,3343428855779;0,401073740387323;0,270874734217988;0,340098565930098;1,34476049314688;-0,696296317488631;1,13662324312922;0,208770257387989;0,00571973307912297;0,0152526215443279;0;0;0,0305052430886559;0,0381315538608198;0,00667302192564347;0,0438512869399428;0,00953288846520496;0,00190657769304099;0,00476644423260248;0,0171591992373689;0;0;0;0,136320305052431;0,126787416587226;0,183031458531935;-1,41027248499321;0,126120448179272;0,110924369747899;0,00413165266106443;0,0387955182072829;0,0134453781512605;0,025140056022409;0,00350140056022409;0,0310924369747899;0;0;0,000210084033613445;0,0554621848739496;0,0245798319327731;0;c(-6.5389380141659, 37.3343428855779)
6;2016;-6,5352799330977;37,3361140881994;0,401238749363188;0,276304712551422;0,341720099102009;1,34418784325286;-0,694238912370647;1,13415318069088;0,205910390848427;0,00571973307912297;0,0162059103908484;0;0;0,0305052430886559;0,0400381315538608;0,00667302192564347;0,0438512869399428;0,0104861773117255;0,00190657769304099;0,00476644423260248;0,0171591992373689;0;0;0;0,137273593898951;0,126787416587226;0,177311725452812;-1,40882935442135;0,126116694584031;0,110692350642099;0,0041178112786153;0,0385957565605807;0,0135399218313791;0,0251256281407035;0,00348967057509771;0,0310580681183696;0;0;0,000209380234505863;0,0552763819095477;0,0245672808486879;0;c(-6.5352799330977, 37.3361140881994)
2;2016;-6,60305818880993;37,3075521597212;0,402314132800542;0,171563858961871;0,308023852990191;1,34952785020581;-0,719690275393016;1,1378128666503;0,220630372492837;0,00859598853868195;0,0477554918815664;0;0;0,0305635148042025;0,0229226361031519;0,00764087870105062;0,0592168099331423;0,00382043935052531;0,00286532951289398;0,00477554918815664;0,0171919770773639;0;0;0;0,0659025787965616;0,12225405921681;0,225405921680993;-1,42205533796407;0,128212681346196;0,117829000662788;0,00434494439944031;0,0351277708225937;0,0129611900729067;0,0258487370203991;0,00301936814198395;0,0318138301789528;0;0;0,000220929376242728;0,0581780690772516;0,0257014507695707;0;c(-6.60305818880993, 37.3075521597212)
8;2016;-6,60457205806426;37,312106778003;0,403522953125171;0,179759130592369;0,311253315457605;1,34925828807095;-0,712392940806494;1,14978589551879;0,22085308056872;0,00853080568720379;0,0436018957345972;0;0;0,0303317535545024;0,0255924170616114;0,00853080568720379;0,0578199052132701;0,0037914691943128;0,0028436018957346;0,004739336492891;0,0170616113744076;0;0;0;0,0635071090047393;0,1260663507109;0,22654028436019;-1,41896711648335;0,127664265765104;0,118844627370278;0,00433632221078936;0,0345435837130678;0,0130824636189916;0,0263119212112303;0,00293987946494194;0,0316037042481258;0;0;0,000220490959870645;0,0582831103924739;0,025870939291489;0;c(-6.60457205806426, 37.312106778003)
13;2016;-6,59703951535889;37,3084303484823;0,401335297168215;0,178207777473062;0,309691312491636;1,34963537513052;-0,720946641798729;1,1401233582621;0,226882745471878;0,00762631077216397;0,0457578646329838;0;0;0,0305052430886559;0,0247855100095329;0,00762631077216397;0,0562440419447092;0,00381315538608198;0,00285986653956149;0,00476644423260248;0,0171591992373689;0;0;0;0,0743565300285987;0,123927550047664;0,219256434699714;-1,42299083615224;0,128218293845815;0,116848822709602;0,00432773417442969;0,036235604782513;0,0129832025232891;0,0255262964864667;0,00308075992078046;0,0319078706080833;0;0;0,000220054280055747;0,0575075185212352;0,0255996479131519;0;c(-6.59703951535889, 37.3084303484823)
4;2016;-6,55326911614793;37,3913959359358;0,397111769551937;0,352839968552023;0,401365024143617;1,34238453381943;-0,591062968453725;1,03368424823603;0,284080076263108;0,00571973307912297;0,0324118207816969;0;0;0,0266920877025739;0,0333651096282174;0,00667302192564347;0,0257387988560534;0,00476644423260248;0,00190657769304099;0,00857959961868446;0,0171591992373689;0;0;0;0,0800762631077216;0,142040038131554;0,178265014299333;-1,3481767169771;0,111141066253286;0,115859001145784;0,00370694884410595;0,0347105209948103;0,0144908000269596;0,0304643795915616;0,00310035721507043;0,0254768484194918;0;0;0,000202197209678506;0,0534474624250185;0,0237918716721709;0;c(-6.55326911614793, 37.3913959359358)
18;2016;-6,55798742326249;37,3911330603184;0,397432943301815;0,350277723789351;0,400878119997287;1,34285161488664;-0,58767238386567;1,02604947957265;0,283938814531549;0,00573613766730402;0,0325047801147228;0;0;0,0267686424474187;0,0325047801147228;0,00860420650095602;0,0267686424474187;0,00382409177820268;0,00191204588910134;0,00860420650095602;0,017208413001912;0;0;0;0,0783938814531549;0,14244741873805;0,182600382409178;-1,34799022929639;0,110488660907127;0,1167656587473;0,0037122030237581;0,0344222462203024;0,0144438444924406;0,0303725701943844;0,00303725701943845;0,025445464362851;0;0;0,000202483801295896;0,0531857451403888;0,0239605831533477;0;c(-6.55798742326249, 37.3911330603184)
2;2016;-6,59375988143079;37,4231644844685;0,385374881717507;0,374570308128106;0,447119843248371;1,34205686076969;-0,494764884893372;0,908109342520048;0,384761904761905;0,00666666666666667;0,0495238095238095;0;0;0,0228571428571429;0,019047619047619;0,00666666666666667;0,0285714285714286;0,00666666666666667;0,000952380952380952;0,00761904761904762;0,0171428571428571;0;0;0;0,020952380952381;0,142857142857143;0,178095238095238;-1,30720198692009;0,094320823646629;0,123679840584523;0,00278977084025241;0,0316838259714381;0,0146795084689472;0,0334108269677848;0,00318830953171704;0,0223845898372634;0;0;0,000199269345732315;0,0532049153105281;0,0239787446031219;0;c(-6.59375988143079, 37.4231644844685)
26;2016;-6,55791941003724;37,3911406665777;0,397448787345397;0,349873762360473;0,400771668848342;1,34294434255658;-0,587817948751298;1,02606598195432;0,283938814531549;0,00573613766730402;0,0325047801147228;0;0;0,0267686424474187;0,0325047801147228;0,00860420650095602;0,0267686424474187;0,00382409177820268;0,00191204588910134;0,00860420650095602;0,017208413001912;0;0;0;0,0793499043977055;0,14244741873805;0,182600382409178;-1,34782282470562;0,110466293272151;0,116742020379243;0,00371145151494703;0,0344152776840543;0,0144409204399757;0,0303664214859302;0,00303664214859302;0,025440313111546;0;0;0,000202442809906202;0,0531749780686956;0,0239557325055672;0;c(-6.55791941003724, 37.3911406665777)
2;2016;-6,3952982047354;37,3988513885838;0,426286083199549;0,456203439097138;0,369467353638628;1,29601065298485;-0,680540510442867;0,853699691011378;0,182950191570881;0,000957854406130268;0,0277777777777778;0;0;0,0239463601532567;0,0306513409961686;0,000957854406130268;0,0191570881226054;0,0172413793103448;0,000957854406130268;0,0028735632183908;0,00383141762452107;0;0;0;0,21360153256705;0,0747126436781609;0,0545977011494253;-1,37024486004099;0,11443829868396;0,097717591709581;0,00349672579312099;0,0379553690635133;0,0135418653442685;0,0218704304151567;0,00305168796490559;0,0287367283361943;0;0;0,000190730497806599;0,0577913408353996;0,0213618157543391;0;c(-6.3952982047354, 37.3988513885838)
10;2016;-6,38966745983437;37,4104058301533;0,423643697073757;0,473170103439574;0,380011768336026;1,29285344356428;-0,663504183776083;0,826706125353737;0,190114068441065;0,00190114068441065;0,0427756653992395;0;0;0,0228136882129278;0,0304182509505703;0,000950570342205323;0,0190114068441065;0,0171102661596958;0,000950570342205323;0,00285171102661597;0,00380228136882129;0;0;0;0,195817490494297;0,0674904942965779;0,0484790874524715;-1,36047468649093;0,112951996976187;0,0981479148292806;0,00333879299483432;0,0375456721683256;0,013229179790853;0,0217336525135442;0,00302381252362354;0,0284112385032128;0;0;0,000188988282726471;0,0579564067027844;0,0212296837596069;0;c(-6.38966745983437, 37.4104058301533)
6;2016;-6,42840344669407;37,3869875390297;0,417474991595947;0,422662848687456;0,370068311404889;1,31019102880215;-0,677026245711165;0,930639194821885;0,185606060606061;0,00473484848484848;0,0151515151515152;0;0;0,0284090909090909;0,0321969696969697;0,00189393939393939;0,0160984848484848;0,0132575757575758;0,000946969696969697;0,00284090909090909;0,00378787878787879;0;0;0;0,226325757575758;0,0994318181818182;0,0710227272727273;-1,37461198988802;0,115150731013068;0,101306766722733;0,00362271962737741;0,0375857161340406;0,0140380385560875;0,0234182947341183;0,00316987967395523;0,0291758312847716;0;0;0,000194074265752361;0,0562815370681848;0,0218010091861819;0;c(-6.42840344669407, 37.3869875390297)
2;2016;-6,40147580450529;37,4211012704995;0,410725457683145;0,481163700055667;0,399336835265361;1,29639200809425;-0,636326196226237;0,794436401974612;0,224548049476689;0,00285442435775452;0,0523311132254995;0;0;0,0228353948620362;0,0304471931493815;0,000951474785918173;0,0123691722169363;0,0171265461465271;0,000951474785918173;0,00285442435775452;0,00380589914367269;0;0;0;0,174119885823026;0,0761179828734539;0,0390104662226451;-1,34802748212547;0,110621973460789;0,100496824099113;0,00314445632350167;0,0369159172379096;0,0135211621910572;0,022702974655682;0,0030186780705616;0,0274825482674046;0;0;0,0001886673794101;0,0575435507200805;0,0215080812527514;0;c(-6.40147580450529, 37.4211012704995)
12;2016;-6,40070162492778;37,4215978857513;0,410991742978731;0,481743211310507;0,39949348342555;1,29612336047276;-0,635785265117316;0,800048549469135;0,223384030418251;0,00285171102661597;0,0532319391634981;0;0;0,0228136882129278;0,0304182509505703;0,000950570342205323;0,0123574144486692;0,0171102661596958;0,000950570342205323;0,00285171102661597;0,00380228136882129;0;0;0;0,175855513307985;0,0741444866920152;0,0399239543726236;-1,34774799291474;0,110517382284529;0,100333186647388;0,00314327025837682;0,0369019928333438;0,0135160621110203;0,0226315458603131;0,00301753944804174;0,0274093166530458;0;0;0,000188596215502609;0,0577104419437983;0,0214999685672974;0;c(-6.40070162492778, 37.4215978857513)
2;2016;-6,36628426335374;37,4484010474545;0,413975401462916;0,529557603133866;0,4164911959519;1,28169520108079;-0,555282968485974;0,716408113472792;0,198473282442748;0,0066793893129771;0,102099236641221;0,00286259541984733;0;0,0229007633587786;0,0286259541984733;0,000954198473282443;0,0114503816793893;0,0143129770992366;0,00477099236641221;0,0143129770992366;0,00381679389312977;0;0;0;0,152671755725191;0,0458015267175573;0,0276717557251908;-1,32544632216742;0,103094682549429;0,0979368783003807;0,00245609726145155;0,0362274346064104;0,0139383519587376;0,0211838388800196;0,00282451185066929;0,0255434115190962;0;0;0,000184207294608867;0,0577182856441115;0,0213680461746285;0;c(-6.36628426335374, 37.4484010474545)
2;2016;-6,33278263471371;37,0299964759254;0,477532161633789;-0,0672348936532716;0,15408203689076;1,35697738141558;-0,913245397388488;0,0016952249037442;0,0354406130268199;0,703065134099617;0,0718390804597701;0,0124521072796935;0,00862068965517241;0;0;0,00478927203065134;0,00383141762452107;0;0,00574712643678161;0,0431034482758621;0,0814176245210728;0;0;0;0,000957854406130268;0;0;-1,59678706313689;0,147567221510883;0,0352912932138284;0,00424135723431498;0,055937900128041;0,0128040973111396;0,00208066581306018;0,00616197183098592;0,0384122919334187;0;0;0,000240076824583867;0,0608994878361076;0,0422535211267606;0;c(-6.33278263471371, 37.0299964759254)
52;2016;-6,28870531454161;37,0724686158533;0,493586074532318;0,0590430821395388;0,171120074186167;1,30816996291865;-0,9119063096734;0,13471363118736;0,039047619047619;0,674285714285714;0,00761904761904762;0;0;0;0;0,00380952380952381;0,00380952380952381;0,000952380952380952;0,00857142857142857;0,0542857142857143;0,126666666666667;0;0;0,00285714285714286;0,0285714285714286;0;0;-1,58162567995778;0,137063041529728;0,0422766656707499;0,00395876904690768;0,0547505228562892;0,0134448760083657;0,0028383627128772;0,00567672542575441;0,0386913654018524;0;0;0,000224081266806095;0,0598296982372274;0,0390648341798626;0;c(-6.28870531454161, 37.0724686158533)
5;2016;-6,23888700530772;37,0705525587707;0,500180770617006;0,115208249515497;0,168561068100423;1,27179928232259;-0,917993335434138;0,230430421504839;0,00382043935052531;0,683858643744031;0;0;0;0;0;0,00191021967526266;0,00382043935052531;0,000955109837631328;0,00859598853868195;0,0477554918815664;0,162368672397326;0;0;0,00286532951289398;0,0171919770773639;0;0;-1,57806990839065;0,129356471438901;0,0383224873463485;0,00383224873463485;0,0526391901663051;0,0136659436008677;0,00245842371655821;0,00571221981200289;0,0394793926247288;0;0;0,000216919739696312;0,058351409978308;0,0369486623282719;0;c(-6.23888700530772, 37.0705525587707)
3;2016;-6,25811943860204;37,1054408223512;0,502041547017578;0,138573363064343;0,192335872252598;1,27329364438812;-0,904769300990657;0,275387043549024;0,0649474689589303;0,594078319006686;0;0;0;0;0;0,00477554918815664;0,00668576886341929;0,00382043935052531;0,00859598853868195;0,055396370582617;0,160458452722063;0;0;0,00286532951289398;0,0458452722063037;0;0;-1,56876274338063;0,12827655167488;0,0462109849296479;0,00378544389686451;0,0528533676165988;0,0144275408899364;0,00428540818512963;0,0054281837011642;0,0379972859081494;0;0;0,000214270409256482;0,0580672809085065;0,0363545461038497;0;c(-6.25811943860204, 37.1054408223512)
5;2016;-6,13070574516885;37,0869064964862;0,509362412418512;0,218342012248682;0,200737302744064;1,15533887681218;-0,917683809456049;0,395435477160337;0,0037914691943128;0,632227488151659;0;0;0;0;0;0,000947867298578199;0;0;0,00947867298578199;0,0199052132701422;0,203791469194313;0;0;0,0028436018957346;0,000947867298578199;0;0;-1,55698931145207;0,118641793047913;0,0328814924171252;0,0031539390685814;0,0485840826734667;0,0134881223996779;0,00369077976110589;0,00536840692524493;0,0379814789961079;0;0;0,000201315259696685;0,0591195812642598;0,0320091262917729;0;c(-6.13070574516885, 37.0869064964862)
4;2016;-6,18958406482151;37,0303835734262;0,49859468009623;0,124106193918023;0,146318638093922;1,24204826705787;-0,916838225617945;0,350786443087893;0;0,684210526315789;0;0;0;0,00287081339712919;0;0;0;0;0,00574162679425837;0,015311004784689;0,190430622009569;0;0;0,00287081339712919;0;0;0;-1,57817871145624;0,130531930229206;0,0279659795300562;0,00382009514199222;0,0505261640478593;0,0136946806977079;0,00230647253856134;0,00612656768055355;0,041300273893614;0;0;0,000216231800490125;0,0596799769352746;0,0343087790110999;0;c(-6.18958406482151, 37.0303835734262)
54;2016;-6,3738848559514;37,0952755947298;0,474374042062973;-0,0286375831961071;0,19961472729222;1,34432905885093;-0,89619136061179;0,316680966307138;0,141634980988593;0,430608365019011;0,0931558935361217;0;0;0,0133079847908745;0,00665399239543726;0,00665399239543726;0,0209125475285171;0;0,0123574144486692;0,0513307984790875;0,100760456273764;0;0;0;0,0446768060836502;0;0;-1,57464072276134;0,143734930388115;0,054133934821498;0,00412226802520028;0,056778408648985;0,0123668040756008;0,0042778253091701;0,00474449716107957;0,0353892821031345;0;0;0,000233335925954733;0,0619117990199891;0,0420004666718519;0;c(-6.3738848559514, 37.0952755947298)
48;2016;-6,28889408865238;37,0722206108444;0,493510962278272;0,0581586237947382;0,170743764380842;1,3085989589283;-0,912020328293434;0,134585454563966;0,0390104662226451;0,675547098001903;0,00761179828734539;0;0;0;0;0,00380589914367269;0,00380589914367269;0,000951474785918173;0,00856327307326356;0,0542340627973359;0,126546146527117;0;0;0,00285442435775452;0,027592768791627;0;0;-1,5817916247342;0,137060010462596;0,0422240490247366;0,00396083999701069;0,0547791644869591;0,0134519094238099;0,00276511471489425;0,00567969509005306;0,0387863388386518;0;0;0,000224198490396831;0,059860996935954;0,0390852701591809;0;c(-6.28889408865238, 37.0722206108444)
4;2016;-6,00583201698045;37,4119609060863;0,535047107052204;0,559832086899443;0,260036149280616;1,13345749874344;-0,767521394406103;1,96137535435909;0,00189753320683112;0,0360531309297913;0;0,0123339658444023;0,00094876660341556;0,222960151802657;0,0094876660341556;0,00094876660341556;0,0047438330170778;0;0,0104364326375712;0,0047438330170778;0,00379506641366224;0;0;0;0,126185958254269;0,0047438330170778;0,0834914611005693;-1,38001661382159;0,088030888030888;0,0468072468072468;0,000178200178200178;0,0346302346302346;0,0122364122364122;0,017047817047817;0,00386100386100386;0,0269082269082269;0;0;0,000178200178200178;0,0664686664686665;0,00944460944460944;0;c(-6.00583201698045, 37.4119609060863)
3;2017;-6,72183482295529;40,9344913717675;-0,558883720577766;0,512109952947149;-0,169001505250621;0,911091464828919;-0,234754264559265;0,928747732683901;0,328282828282828;0,00808080808080808;0,112121212121212;0;0;0;0,00808080808080808;0,101010101010101;0,0797979797979798;0,0242424242424242;0,0383838383838384;0,0353535353535354;0;0,0303030303030303;0;0,0525252525252525;0,0202020202020202;0,160606060606061;0;0,123709511851394;0,0387700534759358;0,0583778966131907;0,000445632798573975;0,00256238859180036;0,0177139037433155;0,054144385026738;0,0274064171122995;0;0,0843360071301248;0;0,0320855614973262;0,00445632798573975;0,035873440285205;0;c(-6.72183482295529, 40.9344913717675)
9;2018;-6,21658736709097;38,7207501245586;-0,109743984398477;0,881801552743435;0,419511798638206;1,13777738259836;-0,50614140302456;0,802668987619788;0,105312208760485;0,0745573159366263;0,0279589934762349;0;0;0,00372786579683131;0,00931966449207828;0,0232991612301957;0,0288909599254427;0,059645852749301;0,0503261882572227;0,0512581547064306;0;0;0;0;0,111835973904939;0,0717614165890028;0,285181733457596;-0,759752269226657;0,0210378681626928;0,0105773726040206;0,000292192613370734;0,0146096306685367;0,0191678354371202;0,0890603085553997;0,0312646096306685;0,0511921458625526;0,000467508181393174;0;0,000993454885460495;0,0580878915381019;0,0781907433380084;0;c(-6.21658736709097, 38.7207501245586)
26;2017;-7,00311878351315;39,2174545283415;0,15800829513115;0,712724424631185;-0,240528739254785;1,22354099060582;-0,513354563441027;0,582508058583823;0,335629921259843;0,0196850393700787;0,0698818897637795;0;0;0;0,00688976377952756;0,0866141732283465;0,0236220472440945;0,15255905511811;0,0167322834645669;0,199803149606299;0;0;0;0;0,0344488188976378;0,0196850393700787;0;-0,951631136159766;0,0162900683131897;0,0669994745139254;0;0,0113855316167455;0,011473112629182;0,107812226309336;0,0191802417235943;0,00490453669644421;0,00595550884568226;0;8,75810124365038e-05;0,0312664214398318;0,0131371518654756;0;c(-7.00311878351315, 39.2174545283415)
